Source	Target	Type	Timestamp	Weight	OtherInfo	datum	b1-nummer	achternaam	voorletters	voorna(a)m(en)	roepnaam	prepositie	geslacht
14	7886	Directed		1.0	"vicevoorzitter samenwerkingsverband ""weer samen naar school"", land van cuyk"		2467	Roefs	C.W.J.M.	Cornelia Wilhelmina Josepha Maria	Lia		v
14	7889	Directed		1.0	"lid katholieke studentenvereniging ""sanctus virgilius"" te delft"		2965	Ritzen	J.M.M.	Jozef Marie Mathias	Jo		m
14	7890	Directed		1.0	lid raad van commissarissen	30-05-2008/	3393	Rijn	M.J.	Maarten Johannes	Martin	van	m
14	7902	Directed		2.0	"columnist """""		2292	Depla	G.Ch.F.M.	Gustave Christiaan Frans Maurits	Staf		m
14	7904	Directed		1.0	"lid klachtencommissie """""	00-00-2004/	3079	Jacobi	L.	Lutske	Lutz		v
14	7907	Directed		1.0	"lid raad van commissarissen ""scansped holland"" te tilburg"	/(omstreeks: 00-03-1991)/00-00-1999	1886	Castricum	F.W.C.	Fredericus Wilhelmus Cornelis	Frits		m
14	7909	Directed		1.0	lid bestuur		3077	Gill'ard	Ch.D.M.	Chantal Denise Merville	Chantal		v
14	7922	Directed		1.0	"lid raad van commissarissen ""schenker-btl nederland"""		1886	Castricum	F.W.C.	Fredericus Wilhelmus Cornelis	Frits		m
14	7925	Directed		1.0	adoptie	/(omstreeks: 00-01-2001)/	2202	Albayrak	N.	Nebahat	Nebahat		v
14	7926	Directed		1.0	"lid raad van commissarissen """""	00-12-2001/	2938	Maas-de Brouwer	T.A.	Trude Albertine	Trude		v
14	7931	Directed		1.0	lid bestuur scholten-kammingafonds		2567	Rehwinkel	J.P.	Johan Peter	Peter		m
14	7947	Directed		1.0	lid bestuur	/00-00-1995	2279	Witteveen	W.J.	Willem Johannes	Willem		m
14	7953	Directed		1.0	lid bestuur	/00-11-2012	2200	Dijsselbloem	J.R.V.A.	Jeroen René Victor Anton	Jeroen		m
14	7954	Directed		1.0	lid raad van advies		3287	Vlietstra	J.G.	Janny Griet	Janny		v
14	7955	Directed		1.0	"voorzitter stichting ""schuif aan"", sociaalrestaurant alphen aan den rijn"	00-00-2007/00-00-2012	2648	Berg	J.Th.J.	Johannes Theodorus Jozef	Joop	van den	m
14	7963	Directed		1.0	"chairman ""scientific council of cesifo"", universiteit van munich"		2535	Ploeg	F.	Frederick	Rick	van der	m
14	7964	Directed		1.0	lid	00-00-1997/00-00-1999	3151	Cramer	J.M.	Jacqueline Marian	Jacqueline		v
14	7966	Directed		1.0	lid raad van bestuur sco (stichting communicatie ontwikkelingssamenwerking) te 's-gravenhage	/(omstreeks: 00-00-1994)/	2814	Verspaget	J.M.	Josephine Maria	Josephine		v
14	7969	Directed		1.0	lid landelijk bestuur	00-00-2006/	3023	Putters	K.	Kim	Kim		m
14	7970	Directed		2.0	lid commissie van aanbeveling	00-04-2007/00-10-2007	2409	Smeets	P.E.	Pauline Elisabeth	Pauline		v
14	7973	Directed		1.0	lid begeleidingscommissie scp (sociaal-cultureel planbureau)	00-00-1990/00-00-2006	3080	Kalma	P.	Paul	Paul		m
14	7974	Directed		1.0	lid begeleidingscommissie scp (sociaal en cultureel planbureau)	00-00-1981/00-00-1986	2648	Berg	J.Th.J.	Johannes Theodorus Jozef	Joop	van den	m
14	7980	Directed		1.0	voorzitter		3395	Mansveld	W.J.	Wilma Jacqueline	Wilma		v
14	7983	Directed		1.0	lid bestuur	00-00-2003/00-00-2005	2208	Barth	M.A.M.	Magdalena Antoinette Maria	Marleen		v
14	7992	Directed		1.0	voorzitter sena (stichting ter exploitatie van naburige rechten)	00-00-2014/	2349	Wolfsen	A.	Aalt	Aleid		m
14	7994	Directed		1.0	vertegenwoordiger in de	00-00-1992/00-00-1994	2403	Leerdam	J.A.W.J.	John Arnold Walther Julius	John		m
14	8000	Directed		1.0	"voorzitter raad van toezicht ""sensis"", instelling, onderwijs en diensten voor visueel gehandicapten (voorheen de blauwe kamer theofaan groep) te breda en grave"	00-00-1998/	2531	Noorman-den Uyl	S.E.A.	Saskia Elisabeth Agatha	Saskia		v
14	8006	Directed		16.0	kroonlid ser (sociaal-economische raad)	00-08-1999/22-02-2007	3151	Cramer	J.M.	Jacqueline Marian	Jacqueline		v
14	8011	Directed		1.0	adviseur sfb-vastgoed met betrekking tot stedelijke ontwikkelingen belast met organisatie landelijk debat over de toekomst van de opgaven waar de steden voor staan (hoofdsponsor wilma bouw)		2270	Meindertsma	M.C.	Margriet Cornelia	Margriet		v
14	8020	Directed		3.0	lid raad van commissarissen	/22-02-2007	3151	Cramer	J.M.	Jacqueline Marian	Jacqueline		v
14	8022	Directed		1.0	voorzitter sho (samenwerkende hulporganisatie)	20-05-2015/	3027	Sylvester	J.J.	Joyce Juanita	Joyce		v
14	8025	Directed		1.0	voorzitter sid (society for international development) te rome	00-00-2008/	1735	Pronk	J.P.	Johannes Pieter	Jan		m
14	8030	Directed		1.0	lid bestuur sieradencommissie portugees-israëlitische gemeente amsterdam		2210	Belinfante	J.C.E.	Judith Clara Engelina	Judith		v
14	8031	Directed		1.0	lid	00-00-1988/	3088	Linhard	P.	Patricia	Patricia		v
14	8033	Directed		1.0	"eindredacteur rubriek ""signaal nieuwe planvormen"", in: ""stedebouw en volkshuisvesting"""	00-00-1991/00-00-1993	2466	Verdaas	J.C.	Johannes Cornelis	Co		m
14	8056	Directed		1.0	lid algemeen bestuur	00-00-1995/00-00-1998	2409	Smeets	P.E.	Pauline Elisabeth	Pauline		v
14	8058	Directed		1.0	voorzitter bestuur siza-het dorpgroep (tot 1 januari 2013: stichting woontotaal) te groenlo	18-09-2000/00-00-2013	2283	Doesburg	T.R.	Tonnis Richt	Ton		m
14	8064	Directed		1.0	voorzitter raad van toezicht skar (stichting kinderopvang regio arnhem)	00-00-1999/01-10-2009	2283	Doesburg	T.R.	Tonnis Richt	Ton		m
14	8065	Directed		1.0	voorzitter skb (stichting kennisontwikkeling en kennisoverdracht bodem)	00-00-2005/00-00-2012	3439	Verheijen	L.H.J.	Lambertus Henricus Johannes	Lambert		m
14	8071	Directed		1.0	lid raad van toezicht		2349	Wolfsen	A.	Aalt	Aleid		m
14	8072	Directed		1.0	lid bestuur slea (landelijke emancipatieambtenaren)		2459	Fierens	Th.O.	Theodora Octavie	Thea		v
14	8081	Directed		1.0	"lid raad van commissarissen """""		3018	Noten	H.C.P.	Hendricus Cornelis Paulus	Han		m
14	8082	Directed		1.0	lid		2535	Ploeg	F.	Frederick	Rick	van der	m
14	8084	Directed		1.0	lid jury publicatieprijs smp (stichting maatschappij en politie)	/(omstreeks: 00-00-1991)/00-10-1992	2845	Tjeenk Willink	H.D.	Herman Diederik	Herman		m
14	8086	Directed		2.0	adviseur dagelijks bestuur snn (samenwerkingsverband noord-nederland)		2567	Rehwinkel	J.P.	Johan Peter	Peter		m
14	8089	Directed		1.0	lid bestuur		2459	Fierens	Th.O.	Theodora Octavie	Thea		v
14	8092	Directed		1.0	voorzitter sociaal-agogisch centrum	00-00-1997/00-00-2002	1363	Thijn	E.	Eduard	Ed	van	m
14	8093	Directed		1.0	"lid adviesraad """""	00-00-1992/	2531	Noorman-den Uyl	S.E.A.	Saskia Elisabeth Agatha	Saskia		v
14	8096	Directed		1.0	lid begeleidingscommissie sociaal-cultureel planbureau		2845	Tjeenk Willink	H.D.	Herman Diederik	Herman		m
14	8101	Directed		1.0	lid bestuur sociaal-historisch centrum limburg	/(omstreeks: 00-11-1984)/(00-03-1991)/	1908	Wöltgens	M.A.M.	Mathias Andreas Marie	Thijs		m
14	8102	Directed		1.0	lid algemeen bestuur sociaal-historisch centrum te maastricht	/(omstreeks: 00-03-1993)/	2803	Huys	J.S.	Jozef Servaas	Servaes		m
14	8112	Directed		1.0	lid	00-09-2005/00-00-2008	2927	Linthorst	M.Y.	Maria Ynskje	Marijke		v
14	8116	Directed		1.0	lid raad van advies social sciences group, lei/wageningen ur	/22-02-2007	3151	Cramer	J.M.	Jacqueline Marian	Jacqueline		v
14	8120	Directed		1.0	lid adviesraad	/(omstreeks: 00-03-1992)/(00-03-1993)/	2785	Leijnse	F.	Frans	Frans		m
14	8123	Directed		1.0	voorzitter regiegroep diversiteit binnen de	01-01-1998/01-01-2000	2715	Veld	E.	Elske	Elske	ter	v
14	8128	Directed		1.0	vicepresident	00-00-1996/00-00-1999	2510	Dijksma	S.A.M.	Sharon Alida Maria	Sharon		v
14	8133	Directed		1.0	lid bestuur society for international development te 's-gravenhage		2611	Koenders	A.G.	Albert Gerard	Bert		m
14	8134	Directed		1.0	"lid redactie """""		2901	Peper	A.	Abraham	Bram		m
14	8137	Directed		1.0	voorzitter	00-00-1990/	2240	Smits	J.C.	Johanna Cornelia	José		v
14	8140	Directed		1.0	penningmeester en fondsenwerver, sol (studentenvereniging ontwikkelingssamenwerking leiden)	00-00-2006/00-00-2007	3405	Laar	R.P.	Roelof Peter	Roelof	van	m
14	8143	Directed		1.0	"lid programmacommissie ""solidariteit tussen gezonden en zieken"", nederlands gesprekscentrum"		3083	Veen	E.	Eelke	Eeke	van der	m
14	8151	Directed		2.0	"lid raad van commissarissen ""sophia revalidatie"" te 's-gravenhage"	00-00-2005/00-00-2012	2277	Tan	I.Y.	Ing Yoe	Ing Yoe		v
14	8153	Directed		1.0	lid commissie		3283	Postema	A.		André		m
14	8154	Directed		1.0	"secretaris ""sormentorfonds"" (borgfonds voor startende vrouwelijke ondernemers)"		2938	Maas-de Brouwer	T.A.	Trude Albertine	Trude		v
14	8157	Directed		1.0	lid raad van toezicht sos-kinderdorpen	00-00-1999/22-09-2003	2275	Stekelenburg	J.	Johannes	Johan		m
14	8160	Directed		1.0	voorzitter sos-wereldhandel te culemborg	00-10-1986/00-00-1991	2710	Herfkens	E.L.	Eva Leonie	Eveline		v
14	8176	Directed		1.0	voorzitter spiegelgroep sectorbestuur onderwijsarbeidsmarkt	/22-02-2007	3156	Vogelaar	C.P.	Catharina Pieternella	Ella		v
14	8180	Directed		1.0	lid spinoza groep (bemiddeling bij conflicten tussen overheden)	00-00-2010/	2709	Cloe	D.W.	Dirk Willem	Dick	de	m
14	8181	Directed		1.0	"""spirit organisatieadvies"" b.v."	00-00-2009/00-00-2014	3027	Sylvester	J.J.	Joyce Juanita	Joyce		v
14	8185	Directed		1.0	lid bestuur spolu utrecht (projecten voor zigeuners in oost-europa)	/(omstreeks: 00-01-2000)/	2966	Apostolou	A.	Athanasios	Thanasis		m
14	8189	Directed		1.0	"lid redactieraad ""sport, bestuur en management"""	00-02-2003/	2858	Vliegenthart	A.M.	Anne Margo	Margo		v
14	8190	Directed		1.0	"lid stuurgroep """""	02-01-1996/00-00-1999	1363	Thijn	E.	Eduard	Ed	van	m
14	8192	Directed		1.0	onafhankelijk voorzitter		3076	Spekman	J.L.	Johannes Leonardus	Hans		m
14	8201	Directed		1.0	voorzitter sr90 (stichting rotterdam 1990	00-06-1987/00-00-1990	2901	Peper	A.	Abraham	Bram		m
14	8204	Directed		1.0	lid studentenvereniging		2887	Heemst	E.P.	Erik Peter	Peter	van	m
14	8206	Directed		1.0	preses ssr (sociëtas studiosorum reformatorum) te rotterdam	/(omstreeks: 00-00-1961)/	1735	Pronk	J.P.	Johannes Pieter	Jan		m
14	8211	Directed		1.0	lid bestuur		2401	Dijken	M.J.	Maria Johanna	Marjo	van	v
14	8212	Directed		1.0	lid raad van toezicht	01-01-2008/	1849	Boer	M.	Margaretha	Margreeth	de	v
14	8217	Directed		1.0	voorzitter	00-04-2014/	2349	Wolfsen	A.	Aalt	Aleid		m
14	8225	Directed		1.0	lid staatscommissie van advies inzake relatie kiezers-beleidsvorming (staatscommissie-biesheuvel)	26-05-1982/00-03-1984	1992	Jurgens	E.C.M.	Erik Constant Maria	Erik		m
14	8229	Directed		1.0	voorzitter klachtencommissie	01-06-1994/	2715	Veld	E.	Elske	Elske	ter	v
14	8231	Directed		1.0	lid raad van commissarissen stadsbusgroep maastricht n.v.		3014	Leenders	R.M.L.A.	Raymond Marcel Leonardus Antonius	Raymond		m
14	8244	Directed		1.0	voorzitter		3180	Laan	E.E.	Eberhard Edzard	Eberhard	van der	m
14	8245	Directed		1.0	voorzitter		2901	Peper	A.	Abraham	Bram		m
14	8247	Directed		1.0	lid bestuurscommissie	00-00-1998/00-00-2001	2409	Smeets	P.E.	Pauline Elisabeth	Pauline		v
14	8250	Directed		1.0	adviseur video stagedoor festival o.l.v. theater instituut nederland	00-00-1987	2403	Leerdam	J.A.W.J.	John Arnold Walther Julius	John		m
14	8254	Directed		1.0	lid/voorzitter raad van toezicht	00-05-2010/01-06-2015	3078	Wolbert	A.G.	Agnes Geziena	Agnes		v
14	8256	Directed		1.0	voorzitter stap (stichting alcoholpreventie)	01-03-2009/	2987	Middel	L.P.	Lambertus Peter	Bert		m
14	8258	Directed		1.0	voorzitter raad van advies ''	00-09-1998/00-12-2008	2715	Veld	E.	Elske	Elske	ter	v
14	8259	Directed		1.0	"voorzitter raad van advies """""		3018	Noten	H.C.P.	Hendricus Cornelis Paulus	Han		m
14	8262	Directed		1.0	lid bestuur	/00-11-2012	3181	Klijnsma	J.	Jellejetta	Jetta		v
14	8264	Directed		1.0	lid bestuur staun (stichting aandelen arbo unie)		2549	Vreeman	R.L.	Rudolf Lourens	Ruud		m
14	8268	Directed		1.0	voorzitter raad van advies stecr (stichting expertisecentrum reďntegratie		2715	Veld	E.	Elske	Elske	ter	v
14	8271	Directed		1.0	lid raad van toezicht	01-05-2015/	3027	Sylvester	J.J.	Joyce Juanita	Joyce		v
14	8272	Directed		1.0	lid raad van toezicht	01-01-2011/01-01-2015	3152	Horst	G.	Guus	Guusje	ter	v
14	8276	Directed		1.0	voorzitter stedelijke adviesraad multiculturele stad ('s-gravenhage)		2451	Tjon-A-Ten	V.Th.	Varina Theresia	Varina		v
14	8283	Directed		1.0	lid		2283	Doesburg	T.R.	Tonnis Richt	Ton		m
14	8285	Directed		1.0	"lid raad van toezicht jeugdzorgorganisatie """""	00-00-2006/	2465	Stuurman	J.	Johanna	Hannie		v
14	8290	Directed		1.0	lid jury	/(omstreeks: 00-03-1995)/(00-00-1996)/	2814	Verspaget	J.M.	Josephine Maria	Josephine		v
14	8293	Directed		1.0	lid bestuur		3393	Rijn	M.J.	Maarten Johannes	Martin	van	m
14	8297	Directed		1.0	lid raad van advies		2203	Arib	K.	Khadija	Khadija		v
14	8302	Directed		1.0	"voorzitter stichting "" vrienden van de kap"" (vrijwillige hulpdienst en mantelzorg)"		3073	Heerts	A.J.M.	Antonius Joseph Maria	Ton		m
14	8304	Directed		1.0	lid bestuur	00-00-2010/00-00-2013	2208	Barth	M.A.M.	Magdalena Antoinette Maria	Marleen		v
14	8305	Directed		1.0	"voorzitter raad van toezicht ""stichting '40-'45"""	00-00-2004/	1992	Jurgens	E.C.M.	Erik Constant Maria	Erik		m
14	8318	Directed		1.0	"voorzitter stichting ""adamantios korais"" te amsterdam"	00-00-1996/00-00-2003	2966	Apostolou	A.	Athanasios	Thanasis		m
14	8330	Directed		1.0	lid	/01-04-2010	3018	Noten	H.C.P.	Hendricus Cornelis Paulus	Han		m
14	8342	Directed		1.0	voorzitter curatorium,	00-11-1999/00-00-2010	1620	Schmitz	E.M.A.	Elizabeth Maria Alida	Elizabeth		v
14	8350	Directed		1.0	voorzitter raad van toezicht stichting ago (dagbesteding voor mensen met een (verstandelijke) beperking in de regio amsterdam)	00-03-2003/	2804	Kok	W.	Willem	Wim		m
14	8353	Directed		1.0	voorzitter	00-06-1995/00-09-1998	2225	Hoek	A.	Antje	Annet	van der	v
14	8355	Directed		1.0	lid	01-03-2015/	3439	Verheijen	L.H.J.	Lambertus Henricus Johannes	Lambert		m
14	8360	Directed		1.0	voorzitter stichting albeda-leerstoel	26-10-2005/00-00-2007	1724	Vries	K.G.	Klaas George	Klaas	de	m
14	8369	Directed		1.0	voorzitter raad van toezicht stichting alleskits in rotterdam e.o.	23-01-2013/00-12-2014	2203	Arib	K.	Khadija	Khadija		v
14	8377	Directed		1.0	lid stichting ampro (amsterdam promotions)		2549	Vreeman	R.L.	Rudolf Lourens	Ruud		m
14	8381	Directed		2.0	voorzitter algemeen bestuur		3180	Laan	E.E.	Eberhard Edzard	Eberhard	van der	m
14	8383	Directed		1.0	lid bestuur		1363	Thijn	E.	Eduard	Ed	van	m
14	8386	Directed		1.0	lid bestuur	00-00-1990/00-00-1993	2210	Belinfante	J.C.E.	Judith Clara Engelina	Judith		v
14	8388	Directed		1.0	lid bestuur		3005	Driel	S.J.	Simon Jan	Simon	van	m
14	8389	Directed		1.0	"voorzitter stichting ""annie m.g. schmidthuis"""		2857	Netelenbos	T.	Tine	Tineke		v
14	8395	Directed		1.0	penningmeester		2513	Duivesteijn	A.Th.	Adrianus Theodorus	Adri		m
14	8396	Directed		1.0	voorzitter klachtencommissie		3364	Vries	A.A.	Albertus Anthonie	Albert	de	m
14	8399	Directed		1.0	lid bestuur	/22-02-2007	3156	Vogelaar	C.P.	Catharina Pieternella	Ella		v
14	8404	Directed		1.0	lid dagelijks bestuur	00-12-2010/	2404	Eijsink	A.M.C.	Angeline Maria Catharina	Angelien		v
14	8405	Directed		1.0	penningmeester, stichting atpn (opzet, financiering en uitvoering van ondersteunings- en trainingsprogramma's van jeugdleiders uit wit-rusland, roemenië en de oekraďne in minsk, grodna en brest)	00-00-1996/00-00-1999	3381	Vos	J.C.	Johannes Cornelis	Jan		m
14	8406	Directed		1.0	voorzitter bestuur	00-00-2012/	3273	Schrijver	N.J.	Nicolaas Jan	Nico		m
14	8407	Directed		1.0	lid bestuur	/(omstreeks: 00-03-2001)/	2966	Apostolou	A.	Athanasios	Thanasis		m
14	8408	Directed		1.0	"voorzitter bestuur stichting ""averroes"" amsterdam"	00-00-1992/00-00-1998	2712	Nieuwenhoven	J.	Jeltje	Jeltje	van	v
14	8416	Directed		1.0	voorzitter stichting beeldende kunst friesland (kunstuitleen)	00-05-1995/	2225	Hoek	A.	Antje	Annet	van der	v
14	8427	Directed		1.0	"lid bestuur stichting ""behoud ruďne bleijenbeek"" te afferden (lb.)"		2467	Roefs	C.W.J.M.	Cornelia Wilhelmina Josepha Maria	Lia		v
14	8428	Directed		1.0	"lid bestuur stichting ""behoud saefthinge"""	/(omstreeks: 00-10-1986)/(00-00-1993)/	2809	Swildens-Rozendaal	W.J.C.	Wilhelmine Johanna Carolina	Willie		v
14	8430	Directed		1.0	lid bestuur	/(omstreeks: 00-03-1992)/	2796	Gelder	W.J.	Willem Johannes	Wim	van	m
14	8434	Directed		1.0	lid bestuur		2549	Vreeman	R.L.	Rudolf Lourens	Ruud		m
14	8440	Directed		1.0	"voorzitter stichting ""beukenbrug"""		2938	Maas-de Brouwer	T.A.	Trude Albertine	Trude		v
14	8441	Directed		1.0	lid algemeen bestuur stichting bevolkingsonderzoek borstkanker noord-nederland	00-00-1994/00-00-2006	3079	Jacobi	L.	Lutske	Lutz		v
14	8445	Directed		1.0	lid/penningmeester	00-00-2000/00-00-2007	3079	Jacobi	L.	Lutske	Lutz		v
14	8460	Directed		1.0	lid bestuur stichting bio-kinderrevalidatie	/(omstreeks: 00-08-1997)/	2712	Nieuwenhoven	J.	Jeltje	Jeltje	van	v
14	8464	Directed		1.0	"secretaris bestuur stichting ""blik op werk"""		3073	Heerts	A.J.M.	Antonius Joseph Maria	Ton		m
14	8465	Directed		1.0	lid raad van toezicht stichting bnmo-serviceorganisatie		3073	Heerts	A.J.M.	Antonius Joseph Maria	Ton		m
14	8466	Directed		1.0	ambassadeur	/(omstreeks: 00-04-2006)/	2451	Tjon-A-Ten	V.Th.	Varina Theresia	Varina		v
14	8480	Directed		1.0	"voorzitter stichting ""brainport"" regio eindhoven"		2979	Gijzel	R.	Rob	Rob	van	m
14	8482	Directed		1.0	"voorzitter jeugdtheatergroep """""		2225	Hoek	A.	Antje	Annet	van der	v
14	8485	Directed		1.0	lid bestuur	/22-02-2007	3151	Cramer	J.M.	Jacqueline Marian	Jacqueline		v
14	8488	Directed		1.0	lid bestuur	00-02-1999/	2335	Samsom	D.M.	Diederik Maarten	Diederik		m
14	8497	Directed		1.0	voorzitter	01-10-1989/01-06-1998	2657	Cohen	M.J.	Marius Job	Job		m
14	8501	Directed		1.0	lid bestuur stichting centrum van het nieuw zuid-afrika	00-00-1995/00-00-2001	3080	Kalma	P.	Paul	Paul		m
14	8502	Directed		1.0	lid bestuur	00-00-1991/00-00-1995	3080	Kalma	P.	Paul	Paul		m
14	8503	Directed		1.0	lid bestuur	00-00-1982/00-06-1990	2848	Jaarsma	M.F.	Maria Francisca	Ria		v
14	8504	Directed		1.0	"lid bestuur stichting certificaathouders, ""twynstra holding"" b.v."	00-00-1998/00-00-2003	3027	Sylvester	J.J.	Joyce Juanita	Joyce		v
14	8505	Directed		1.0	voorzitter	00-00-2006/00-00-2012	2528	Liemburg	J.	Johanneke	Johanneke		v
14	8506	Directed		1.0	lid bestuur	00-00-1999/22-09-2003	2275	Stekelenburg	J.	Johannes	Johan		m
14	8507	Directed		1.0	voorzitter bestuur stichting cfk (contractspelers fonds), knvb	00-00-2004/	2549	Vreeman	R.L.	Rudolf Lourens	Ruud		m
14	8513	Directed		1.0	voorzitter		2903	Benschop	D.A.	Dick Anne	Dick		m
14	8517	Directed		1.0	lid raad van bestuur stichting codart (instituut collectie nederland)	/(omstreeks: 00-06-1999)/	2712	Nieuwenhoven	J.	Jeltje	Jeltje	van	v
14	8521	Directed		1.0	penningmeester		3076	Spekman	J.L.	Johannes Leonardus	Hans		m
14	8523	Directed		1.0	lid raad van toezicht stichting communicatie en ontwikkelingssamenwerking/free voice		2459	Fierens	Th.O.	Theodora Octavie	Thea		v
14	8524	Directed		1.0	"lid raad van toezicht stichting concert- en congresgebouw ""de doelen"" te rotterdam"		2202	Albayrak	N.	Nebahat	Nebahat		v
14	8529	Directed		1.0	voorzitter raad van toezicht	00-00-2009/	3010	Hamel	J.	Johannes	Jan		m
14	8543	Directed		1.0	lid raad van advies stichting d'ons te naarden	00-03-2008/01-04-2010	2283	Doesburg	T.R.	Tonnis Richt	Ton		m
14	8547	Directed		1.0	lid bestuur	/(omstreeks: 00-04-2006)/	2579	Heteren	G.M.	Godelieve Maria	Godelieve	van	v
14	8552	Directed		1.0	"voorzitter raad van toezicht stichting ""de arnhemse gasthuizen"""	18-04-2010/	2283	Doesburg	T.R.	Tonnis Richt	Ton		m
14	8553	Directed		1.0	"lid raad van toezicht stichting ""de basis"""		3073	Heerts	A.J.M.	Antonius Joseph Maria	Ton		m
14	8554	Directed		1.0	"lid bestuur stichting ""de beuk"""	00-00-1983/00-00-1989	2715	Veld	E.	Elske	Elske	ter	v
14	8555	Directed		1.0	"lid bestuur stichting ""de beuk"" te hippolytushoef"	01-03-1991/00-00-1993	2712	Nieuwenhoven	J.	Jeltje	Jeltje	van	v
14	8561	Directed		1.0	"lid bestuur stichting ""de haven"" (opvanghuis voor alleenstaande (zwangere) vrouwen)"	/(omstreeks: 00-00-1989)/	2858	Vliegenthart	A.M.	Anne Margo	Margo		v
14	8565	Directed		1.0	"lid raad van toezicht stichting ""de hoven"" (verpleeghuis) te groningen"	00-00-2007/	3010	Hamel	J.	Johannes	Jan		m
14	8566	Directed		1.0	"voorzitter stichting ""de klerck mellema"" (beheersfonds uitgave boeken)"	/(omstreeks: 00-08-1998)/	2257	Waalkens	H.E.	Harm Evert	Harm Evert		m
14	8571	Directed		1.0	"lid stichting ""de maaskring"""	/(omstreeks: 00-04-2006)/	2202	Albayrak	N.	Nebahat	Nebahat		v
14	8576	Directed		1.0	"lid raad van toezicht stichting ""de ombudsman"" te hilversum"	01-01-2005/	3010	Hamel	J.	Johannes	Jan		m
14	8583	Directed		1.0	"voorzitter stichting ""de rijdende school"" (voorziening voor kinderen van circus- en kermisexploitanten)"	00-00-2007/	3006	Eigeman	J.H.	Jean Henry	Jean		m
14	8585	Directed		1.0	"lid bestuur stichting ""de rode hoed"" te amsterdam"	00-00-1991/00-00-1993	1992	Jurgens	E.C.M.	Erik Constant Maria	Erik		m
14	8587	Directed		1.0	voorzitter	00-00-2000/00-00-2009	2240	Smits	J.C.	Johanna Cornelia	José		v
14	8589	Directed		1.0	"lid stichting ""de verre hand"""	/01-09-2012	3383	Öztürk	S.	Selçuk	Selçuk		m
14	8590	Directed		1.0	"lid bestuur stichting ""de volkskrant"""	01-06-2001/	2785	Leijnse	F.	Frans	Frans		m
14	8591	Directed		1.0	lid		2567	Rehwinkel	J.P.	Johan Peter	Peter		m
14	8592	Directed		1.0	"lid bestuur stichting ""de wijde alm"" (oprichting en exploitatie zwembad)"	00-10-1965/	1714	Scholten	J.N.	Jan Nico	Jan Nico		m
14	8602	Directed		1.0	lid raad van toezicht,	01-02-2011/01-01-2015	9326	Koole	R.A.	Rudolf Anton	Ruud		m
14	8604	Directed		1.0	voorzitter raad van toezicht	00-11-2015/	2555	Zuijlen	M.M.	Marjet Marijke	Marjet	van	v
14	8605	Directed		1.0	lid bestuur	00-03-2003/00-00-2004	3005	Driel	S.J.	Simon Jan	Simon	van	m
14	8610	Directed		1.0	voorzitter bestuur	00-00-2001/	3077	Gill'ard	Ch.D.M.	Chantal Denise Merville	Chantal		v
14	8617	Directed		1.0	"voorzitter stichting ""dioskuri"""	00-00-2003/	2966	Apostolou	A.	Athanasios	Thanasis		m
14	8620	Directed		1.0	lid bestuur	00-00-1999/00-00-2001	1845	Bolhuis	E.E.	Eduard Eppo	Eppo		m
14	8621	Directed		1.0	voorzitter	00-06-2001/00-00-2005	1845	Bolhuis	E.E.	Eduard Eppo	Eppo		m
14	8624	Directed		1.0	lid raad van advies	01-10-2014/	3345	Kuzu	T.	Tunahan	Tunahan		m
14	8635	Directed		1.0	lid bestuur stichting dr. j.m. den uyl-lezing		2903	Benschop	D.A.	Dick Anne	Dick		m
14	8636	Directed		1.0	lid bestuur stichting dr. j.m. den uyl-lezing	00-00-1993/	3080	Kalma	P.	Paul	Paul		m
14	8638	Directed		1.0	lid bestuur stichting drentse 5 mei-viering	00-00-1995/00-00-2002	3074	Besselink	M.	Marianne	Marianne		v
14	8642	Directed		1.0	"lid bestuur stichting ""dunya zorg en welzijn"""		3077	Gill'ard	Ch.D.M.	Chantal Denise Merville	Chantal		v
14	8651	Directed		1.0	lid programmaraad volwasseneneducatie, stichting educatieve omroepcombinatie (nederlandse publieke omroep)	00-00-2009/	2277	Tan	I.Y.	Ing Yoe	Ing Yoe		v
14	8658	Directed		1.0	lid bestuur	00-00-2001/	9332	Ploumen	E.M.J.	Elisabeth Maria Josepha	Lilianne		v
14	8661	Directed		1.0	"voorzitter stichting ""emplooi"""		2971	Zijl	J.P.C.M.	Joannes Petrus Cornelis Maria	Jan	van	m
14	8662	Directed		1.0	lid bestuur	00-00-2000/00-00-2004	1845	Bolhuis	E.E.	Eduard Eppo	Eppo		m
14	8666	Directed		1.0	lid raad van toezicht		2507	Crone	F.J.M.	Ferdinandus Johannes Maria	Ferd		m
14	8667	Directed		1.0	voorzitter stichting enip (en nu iets positiefs!)	00-10-2004/	2469	Meijer	P.L.	Peter Lodewijk	Peter		m
14	8673	Directed		1.0	voorzitter		2349	Wolfsen	A.	Aalt	Aleid		m
14	8678	Directed		1.0	voorzitter	01-01-2004/01-01-2008	2965	Ritzen	J.M.M.	Jozef Marie Mathias	Jo		m
14	8694	Directed		1.0	lid bestuur	01-01-2001/	2534	Oven	G.J.W.	Gerrit Johan Willem	Gerritjan	van	m
14	8695	Directed		1.0	lid bestuur		2270	Meindertsma	M.C.	Margriet Cornelia	Margriet		v
14	8696	Directed		1.0	lid raad van toezicht samenwerkingsverband stichting expertis onderwijsadviseurs met de hogeschool edith stein/onderwijscentrum twente		2462	Timmer	A.J.	Anja Jeanette	Anja		v
